file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/mnt/c/Users/User/Downloads/ta4j/ta4j/ta4j-core/src/main/java/org/ta4j/core/indicators/helpers/ConvergenceDivergenceIndicator.java,org.ta4j.core.indicators.helpers.ConvergenceDivergenceIndicator,calculateNegativeDivergence/1[int],false,359,3,6,1,5,2,7,9,2,3,1,7,1,1,0,0,0,0,0,2,3,0,1,0,0,0,20,2,0,true
/mnt/c/Users/User/Downloads/ta4j/ta4j/ta4j-core/src/main/java/org/ta4j/core/indicators/helpers/ConvergenceDivergenceIndicator.java,org.ta4j.core.indicators.helpers.ConvergenceDivergenceIndicator,calculateSlopeRel/1[int],false,388,2,4,4,0,1,4,5,1,2,1,4,0,0,0,0,0,1,0,2,2,2,0,0,0,0,19,2,0,true
/mnt/c/Users/User/Downloads/ta4j/ta4j/ta4j-core/src/main/java/org/ta4j/core/indicators/helpers/ConvergenceDivergenceIndicator.java,org.ta4j.core.indicators.helpers.ConvergenceDivergenceIndicator,"ConvergenceDivergenceIndicator/4[org.ta4j.core.Indicator<org.ta4j.core.Decimal>,org.ta4j.core.Indicator<org.ta4j.core.Decimal>,int,org.ta4j.core.indicators.helpers.ConvergenceDivergenceIndicator.ConvergenceDivergenceStrictType]",true,208,3,0,0,0,1,0,10,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,19,1,0,true
/mnt/c/Users/User/Downloads/ta4j/ta4j/ta4j-core/src/main/java/org/ta4j/core/indicators/helpers/ConvergenceDivergenceIndicator.java,org.ta4j.core.indicators.helpers.ConvergenceDivergenceIndicator,calculateNegativeConvergenceStrict/1[int],false,278,2,1,1,0,1,2,5,1,2,1,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,16,2,0,true
/mnt/c/Users/User/Downloads/ta4j/ta4j/ta4j-core/src/main/java/org/ta4j/core/indicators/helpers/ConvergenceDivergenceIndicator.java,org.ta4j.core.indicators.helpers.ConvergenceDivergenceIndicator,calculatePositiveDivergence/1[int],false,340,3,6,1,5,2,7,9,2,3,1,7,1,1,0,0,0,0,0,1,3,0,1,0,0,0,20,2,0,true
/mnt/c/Users/User/Downloads/ta4j/ta4j/ta4j-core/src/main/java/org/ta4j/core/indicators/helpers/ConvergenceDivergenceIndicator.java,org.ta4j.core.indicators.helpers.ConvergenceDivergenceIndicator,calculatePositiveDivergenceStrict/1[int],false,289,3,1,1,0,1,2,5,1,2,1,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,16,2,0,true
/mnt/c/Users/User/Downloads/ta4j/ta4j/ta4j-core/src/main/java/org/ta4j/core/indicators/helpers/ConvergenceDivergenceIndicator.java,org.ta4j.core.indicators.helpers.ConvergenceDivergenceIndicator,calculateSlopeAbs/1[int],false,377,2,2,0,2,1,6,5,1,2,1,6,0,0,0,0,0,1,0,2,2,2,0,0,0,0,19,2,0,true
/mnt/c/Users/User/Downloads/ta4j/ta4j/ta4j-core/src/main/java/org/ta4j/core/indicators/helpers/ConvergenceDivergenceIndicator.java,org.ta4j.core.indicators.helpers.ConvergenceDivergenceIndicator,calculateNegativeDivergenceStrict/1[int],false,300,3,1,1,0,1,2,5,1,2,1,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,16,2,0,true
/mnt/c/Users/User/Downloads/ta4j/ta4j/ta4j-core/src/main/java/org/ta4j/core/indicators/helpers/ConvergenceDivergenceIndicator.java,org.ta4j.core.indicators.helpers.ConvergenceDivergenceIndicator,"ConvergenceDivergenceIndicator/4[org.ta4j.core.Indicator<org.ta4j.core.Decimal>,org.ta4j.core.Indicator<org.ta4j.core.Decimal>,int,org.ta4j.core.indicators.helpers.ConvergenceDivergenceIndicator.ConvergenceDivergenceType]",true,188,3,2,0,2,1,2,10,0,0,4,2,0,0,0,0,0,0,0,2,7,0,0,0,0,0,18,1,0,true
/mnt/c/Users/User/Downloads/ta4j/ta4j/ta4j-core/src/main/java/org/ta4j/core/indicators/candles/LowerShadowIndicator.java,org.ta4j.core.indicators.candles.LowerShadowIndicator,LowerShadowIndicator/1[org.ta4j.core.indicators.candles.TimeSeries],true,46,1,1,1,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,true
/mnt/c/Users/User/Downloads/ta4j/ta4j/ta4j-core/src/main/java/org/ta4j/core/indicators/candles/LowerShadowIndicator.java,org.ta4j.core.indicators.candles.LowerShadowIndicator,calculate/1[int],false,52,2,2,0,2,2,6,11,2,3,1,6,0,0,0,0,0,0,0,0,3,0,1,0,0,0,8,4,0,false
